"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_04941T0",519.705867886702,623.828083709147,45.6809171441706,83.059846292181,814.86335588697,1259.03222543725,215.574137256416,331.64814620524,788.807777082092,835.201563115456,108.428235621085,187.107815838217,118.962504675818,55.7522717359736,170.407254326315,171.523424078705,325.648686019315,326.203783259277,212.541177241775,295.691231008402,168.350502936431,242.887698464597,118.994591608319,89.6460198384709
"CLUG_04942T0",1862,1403,783,841,1214,1943,1312,1555,1293,1574,626,881,1176,1430,1608,1717,1091,1649,1011,874,1056,1322,734,930
"CLUG_04943T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_04944T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_04945T0",14418,7977,193,229,11196,14088,259,294,10730,10249,197,189,2090,2591,166,190,3671,5600,192,177,2372,4613,239,225
"CLUG_04946T0",123,107,59,43,117,206,38,87,152,160,31,44,25,21,94,120,47,54,58,29,57,106,81,109
"CLUG_04947T0",1295.30145829587,996.20702093263,163.748338771598,207.436390057524,1685.32259161557,2254.23975481904,285.080925808498,180.472029378091,1625.60636190233,1530.98566547956,195.595509237854,195.441644599752,683.893521509008,709.166446781629,320.037594668899,335.974414563648,935.58004828239,1090.33034762756,257.617982086352,278.71163954433,817.874565225329,1199.55742246095,231.901291144869,310.164504762813
"CLUG_04948T0",2905.69854170413,1314.79297906737,343.251661228402,392.563609942476,2616.67740838443,3051.76024518096,346.919074191502,356.52797062191,1707.39363809767,1848.01433452044,272.404490762146,272.558355400248,771.106478490992,1116.83355321837,331.962405331101,389.025585436352,1266.41995171761,2570.66965237244,503.382017913648,261.28836045567,1176.12543477467,1397.44257753905,301.098708855131,322.835495237187
"CLUG_04949T0",544.992597507936,369.919078552587,234.251847272763,299.361338729781,705.384319703527,829.71244855948,338.306199422384,329.688792446265,469.24087848206,521.102271166793,352.522262602629,443.919132003513,787.321658945116,713.67346643751,324.881371081252,287.827672737191,677.777137602659,696.180354632235,444.245266319626,469.192534796925,648.321828845127,646.48270685169,162.478646171911,256.037985240947
"CLUG_04950T0",838.007402492064,426.080921447413,345.748152727237,440.638661270219,893.615680296473,1041.28755144052,357.693800577616,407.311207553735,512.75912151794,507.897728833207,337.477737397371,616.080867996487,889.678341054884,1287.32653356249,372.118628918748,440.172327262809,724.222862397341,1098.81964536776,764.754733680374,447.807465203075,859.678171154873,835.51729314831,260.521353828089,362.962014759053
"CLUG_04951T0",106,54,112,72,85,73,81,82,56,60,67,84,52,55,208,359,57,69,48,34,83,109,86,133
"CLUG_04952T0",1821,1125,662,511,2480,3301,873,936,1841,1541,565,695,1388,980,1750,1805,1731,1519,137,192,1647,1534,715,743
"CLUG_04953T0",2224,1147,188,221,4142,3953,122,180,1883,2665,170,102,2643,2608,283,286,2658,2409,479,444,2397,2287,244,168
"CLUG_04954T0",525,289,507,492,869,1009,1035,1002,464,894,709,1399,1195,1637,954,818,1132,1049,736,1065,1338,1293,3092,3402
"CLUG_04955T0",15,4,373,341,32,38,697,804,16,18,304,474,19,16,1225,1068,29,12,219,171,13,20,526,507
"CLUG_04956T0",240,509,1853,2199,1229,496,4683,3299,250,709,1593,2638,1419,2199,5244,3865,1181,1193,1639,2637,1006,1136,2908,3975
"CLUG_04957T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_04958T0",32702,32045,22912,28403,44425,47362,26089,25446,27849,34227,21017,24360,24270,21448,21397,25203,23368,28315,26222,22378,21917,22779,21044,22551
"CLUG_04959T0",2218,2256,313,404,4724,4420,349,596,2339,3186,434,663,2997,2357,648,644,3274,2520,1332,1371,2895,2480,928,735
"CLUG_04960T0",2493,1621,1072,1585,4302,6070,2359,3507,2600,3891,2458,4061,4636,4566,856,1125,4781,3841,3163,4985,5318,5381,8429,7164
"CLUG_04961T0",7569,7162,1639,1982,6828,8130,1157,1572,8428,8429,1760,2065,9756,7875,2768,2279,9377,7661,3965,5527,11208,11918,2814,2709
"CLUG_04962T0",7340,5674,23411,26890,5665,8087,25337,24887,6716,6245,20316,22248,9880,8126,17378,21369,6996,6207,31487,38709,9087,9557,53244,53133
"CLUG_04963T0",4325,7192,6317,8269,6254,4889,15200,14787,3473,4533,6135,9415,6424,5796,12648,11351,7413,5097,9356,11627,8740,6770,11763,11662
"CLUG_04964T0",163,307,205,227,703,335,686,459,173,476,289,484,693,989,738,476,750,657,296,690,595,609,724,1097
"CLUG_04965T0",458,308,431,504,870,1000,546,774,449,493,484,664,1901,2262,759,939,1259,1165,532,767,1437,1519,778,741
"CLUG_04966T0",13501,15475,5607,6463,19997,19856,4979,6730,13913,16508,5843,7065,15633,13051,7645,7908,15434,13944,5777,7084,15361,14021,6760,6204
"CLUG_04967T0",750,419,84,133,1185,1194,141,131,589,803,147,125,1313,1238,94,187,1116,1058,127,137,1315,1167,114,124
"CLUG_04968T0",7808,7938,3839,5661,29716,16875,8837,11180,8892,15688,7986,11450,13512,8811,7509,8547,11166,7799,4983,6696,7976,7007,3387,4478
"CLUG_04969T0",1225,962,450,554,3320,3054,456,953,1307,1954,590,858,1830,1577,1753,1901,2022,1537,899,862,1625,1563,765,696
"CLUG_04970T0",1715,1421,442,475,4769,4448,656,897,2248,3070,662,875,3044,2007,1286,1455,3436,2069,1126,1678,2571,2127,1066,951
"CLUG_04971T0",2634,1521,8363,10044,3532,4072,24299,18496,2493,2434,7460,8620,4650,3801,20098,17347,3343,3359,5213,5374,7041,6432,7056,8380
"CLUG_04972T0",1411,1223,7094,9007,3081,2877,16417,14586,1542,2326,8527,12958,2923,2328,11046,9767,2574,2057,13483,18327,2600,2378,27630,21952
"CLUG_04973T0",2154,1396,4118,4262,4406,4298,5311,6266,1974,2840,2849,4605,3630,3641,9853,13544,3694,3157,1840,1818,3376,3008,9331,8781
"CLUG_04974T0",1810,1851,1442,1582,4121,3306,3975,2816,1807,2948,960,1617,2365,2051,5321,5179,2606,2225,843,921,2438,2216,3329,3572
"CLUG_04975T0",7538,5550,2654,3074,8644,10007,1841,1620,8245,9009,3892,4183,8936,7048,1276,1442,8093,7949,6506,5598,11647,10299,5162,5706
"CLUG_04976T0",1391,846,302,350,2705,2925,552,565,1609,2060,388,637,4235,3508,435,743,3595,2655,975,1457,4034,3710,781,754
"CLUG_04977T0",4399,3425,2070,2639,8755,7747,3460,3540,4432,6602,4474,7100,12000,11066,3267,3004,9310,7452,6139,8504,8714,7621,7804,8281
"CLUG_04978T0",470,308,361,468,928,929,749,860,411,769,538,942,1164,1059,912,1141,1121,909,731,1140,1272,1175,1917,2118
"CLUG_04979T0",17491,15083,2223,3199,21042,17957,2818,2328,14326,17545,3289,3477,19366,19654,1140,1498,15251,16426,6946,6124,16122,17380,2639,2420
"CLUG_04980T0",8971,10427,2263,2759,19558,19053,3165,3282,9100,11602,2124,1984,13460,13456,1565,1718,12081,11661,1932,2723,9521,10614,1245,1332
"CLUG_04981T0",3695,3164,890,908,4431,4565,445,921,3723,3818,646,881,4156,3869,1544,1878,4057,3863,485,655,4951,5672,1224,1261
"CLUG_04982T0",0,2,141.756679600565,114.67226941011,0,0,78.546440249972,153.134658040307,1,0,58.8719242412428,113.621804394324,0,0,290.310391826535,299.510650485327,0,0,101.388412775055,37.2748720966464,0,0,170.149254294393,146.485386125151
"CLUG_04983T0",0,0,69.2433203994347,43.3277305898898,1,2,60.453559750028,36.8653419596932,0,1,31.1280757587572,40.3781956056761,0,2,101.689608173465,212.489349514673,3,4,30.611587224945,38.7251279033536,0,3,87.8507457056068,124.514613874849
"CLUG_04984T0",105,108,620,716,284,300,1302,1139,117,165,609,795,49,44,1752,1744,127,99,405,401,72,50,1244,1170
"CLUG_04985T0",17294,15168,3892,5305,26512,23441,3483,4290,13407,18835,5315,6371,18366,15468,2063,2479,16277,17850,10966,9989,14756,13964,4457,4004
"CLUG_04986T0",96.3367446876601,65.6963720403838,9,20.3298981549638,180.939123853009,173.306189242104,17,30,89.9884699047368,119.437591992572,12,18.3302008393439,178.888979671887,177.580038694705,21,23,115.104226162348,159.562477965233,8,8.26427363347769,145.627057684006,140.021742610157,5,12
"CLUG_04987T0",276.66325531234,178.303627959616,31,58.6701018450362,477.060876146991,410.693810757896,36,70,265.011530095263,255.562408007428,30,53.6697991606561,464.111020328113,364.419961305295,72,102,312.895773837652,404.437522034767,22,32.7357263665223,442.372942315994,396.978257389843,21,30
"CLUG_04988T0",3649,2839,2326,2018,8028,8293,4003,3311,4130,5452,1997,2305,4648,4065,4260,5924,4811,4429,622,797,7995,7028,1258,1133
"CLUG_04989T0",2917,2176,3223,3391,5599,5931,4248,4841,3130,4162,2731,3490,3927,4130,6938,8637,4160,3843,2590,3305,5218,4688,3778,3892
"CLUG_04990T0",4311,2473,2999,3816,5003,5171,4412,4050,4096,4162,4214,5865,6857,7645,2776,2545,5315,5851,6336,7507,5881,6434,7254,8788
"CLUG_04991T0",2454.44930796947,631.173024109914,7778.36729247335,8703.54098494847,2905.60364773815,4375.50616590861,7647.99845689174,4465.94907198834,153.488777055006,182.044027245013,398.592742079861,346.941678701476,1039.65357594338,1051.17193214116,1540.12363592672,1913.15781148879,67.7881251044599,86.4392421024929,99.8474887080124,109.021313250896,314.455447629675,307.682022650499,178.035875146396,152.976731997822
"CLUG_04992T0",1468,924,163,230,2880,2576,216,239,1413,2097,193,210,2320,1809,358,420,2270,1902,88,159,2093,1890,163,82
"CLUG_04993T0",639,495,185,222,1222,910,348,191,530,746,155,169,917,957,403,433,902,1050,59,66,998,955,77,61
"CLUG_04994T0",4615,3867,961,1053,8046,8384,1129,1499,4684,6126,1198,1441,6434,6434,1448,2205,7023,6403,3157,3419,7151,6616,1823,1880
"CLUG_04995T0",24158.9999998357,22494.9902554025,10835.5677973732,14577.8871002321,42058.9901201989,60411.9588235629,21820.9901467711,19351.1832139206,37230.175920113,38052.3564655141,12163.8552778289,11989.7446889297,34323.9902731773,25948.9999997272,6537.13673903955,5866.6203492668,39140.9902800404,26975.9999895074,13184.3895320979,18974.8627453823,23982.9922353065,31884.9989118279,6702.98275761128,7818.99889019345
"CLUG_04996T0",1.6431650161941e-07,0.00974459750011733,241.432202626817,222.11289976789,0.00987980105122409,12.0411764370969,0.00985322890825923,1045.81678607942,33.8240798869528,4.64353448589761,2668.14472217111,1331.2553110703,0.00972682274399286,2.72755687745443e-07,617.863260960448,721.379650733198,0.00971995961788147,1.04926206333144e-05,0.610467902076743,258.137254617729,0.00776469348307453,0.00108817206590625,77.0172423887206,0.00110980655043995
"CLUG_04997T0",752,413,512,547,988,1228,507,749,648,746,485,506,1252,1070,1178,1677,981,1001,258,321,1180,1161,226,197
"CLUG_04998T0",836.489422634442,699.461020148109,413.058123751221,395.821685035768,1716.90669297178,1437.86093054088,474.975622187232,577.822486592977,984.725231723043,1304.0574946982,495.325783129748,599.03943844401,1659.18552693306,1136.97939761041,768.637178163796,1224.3910076184,1497.3136627859,1072.11075841565,336.8551400421,590.011936770201,1564.18681575681,1437.56948188311,291.980890597613,220.201164174355
"CLUG_04999T0",160.510577365558,64.5389798518907,60.9418762487793,50.1783149642321,127.09330702822,117.139069459117,34.0243778127682,50.1775134070234,58.2747682769568,80.9425053018025,48.6742168702516,27.9605615559902,129.814473066941,179.020602389591,58.3628218362037,81.608992381603,64.6863372140988,199.889241584351,76.1448599579,22.9880632297988,102.813184243191,107.430518116889,13.0191094023868,25.798835825645
"CLUG_05000T0",2228,1604,16144,17686,3412,3275,28785,14051,2111,2540,12578,13236,2997,3089,21684,20150,2680,3218,4948,4418,3910,4022,3571,4431
"CLUG_05001T0",74,78,25,26,176,183,45,25,101,164,44,48,305,256,93,26,182,137,79,206,251,241,121,181
"CLUG_05002T0",3851,2555,543,751,3811,4265,432,346,3133,4117,768,799,6882,6273,333,541,7002,6927,1916,2122,9272,8230,2615,2470
"CLUG_05003T0",3179,2529,431,492,7002,6875,425,660,4230,5561,671,783,3431,2627,995,1170,4628,3545,940,1317,4410,3786,1141,1186
"CLUG_05004T0",8505,5193,12730,13225,10361,11676,16399,12499,5982,6540,13705,16173,10534,9738,21911,23114,7655,8668,14937,14732,11253,9955,16989,15875
"CLUG_05005T0",9681,2998,32963,36090,6551,10166,31918,18567,1029,1106,4184,5344,3564,3969,22197,22413,757,781,1679,1491,1668,1507,2552,2787
"CLUG_05006T0",884.930776649153,356.455644063218,242.519204894477,201,1486.73352436864,1788.50463351098,514.87127826844,246,346,165,149,150,21.0107026257188,21,465,466,201,256.088313304991,83.0402824342599,183.150356766293,748.054248380087,945.760350448379,129.127300514051,246.21937108726
"CLUG_05007T0",5,8,85,48,14,9,88,180,5,8,56,100,0,0,242,386,5,3,5,7,2,2,62,64
"CLUG_05008T0",61,55,220,168,203,312,269,339,69,167,206,294,140,166,838,765,268,209,75,74,213,326,155,145
"CLUG_05009T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05010T0",3774,2494,719,899,6920,7098,875,997,3959,4923,1424,1389,3280,2360,1199,1332,3911,3537,1835,1361,3064,2493,580,570
"CLUG_05011T0",832,630,536,704,1194,1369,1071,807,799,1047,731,1063,1944,1770,1359,1233,1753,1539,762,1118,2216,2178,1560,1878
"CLUG_05012T0",6454,4990,2925,3941,8478,8794,3337,4075,5513,6703,3620,4856,6982,6792,2640,3220,6164,7127,4217,4437,6734,6532,2415,3062
"CLUG_05013T0",975,190,408,524,869,1985,1227,1255,2042,1082,741,1195,1602,1412,897,912,1043,1354,1330,1342,1313,1297,404,387
"CLUG_05014T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05015T0",3117.35741424373,3501.27240611829,1481.59978443887,1669.07124528142,2350.88264277569,3176.92282509115,2093.60936976651,1883.71006622669,2417.21130868471,1588.66718234583,2135.96440751403,2220.44498812926,2462.81630500647,2327.21593292467,654.401915228139,1132.2935648053,2020.89792830898,2001.52535379874,3810.95079860266,2846.21931690863,2390.53568077283,2688.39573868206,883.371493829698,377.535424989421
"CLUG_05016T0",1834.64258575627,2154.72759388171,1082.40021556113,1134.92875471858,1279.11735722431,1984.07717490885,1175.39063023349,1193.28993377331,1567.78869131529,935.332817654166,1499.03559248597,1468.55501187074,1445.18369499353,1379.78406707533,471.598084771861,785.706435194704,1165.10207169102,1126.47464620126,2503.04920139734,2138.78068309137,1502.46431922717,1529.60426131794,613.628506170302,217.464575010579
"CLUG_05017T0",2818,2878,298,484,2792,2863,569,657,2040,2094,349,477,3862,3493,555,654,3063,2904,457,499,4439,3928,358,426
"CLUG_05018T0",1,4,33,26,0,2,41,51,2,5,25,42,1,0,120,155,2,0,8,8,2,5,36,40
"CLUG_05019T0",969,684,328,493,1273,1420,579,714,765,998,461,653,1295,1359,491,406,1153,1333,871,963,1399,1335,1696,1771
"CLUG_05020T0",1403,999,149,152,2163,1799,221,235,1318,1793,240,192,2192,2010,128,177,1926,2114,175,282,1750,1471,88,133
"CLUG_05021T0",638,562,434,562,989,933,506,407,376,703,460,563,1838,3190,853,763,1111,1780,1250,1775,1239,1380,1365,1960
"CLUG_05022T0",5690,4225,1058,1034,6929,7887,964,1239,5317,6090,898,978,5925,5760,2796,3515,5671,5852,661,727,6972,6841,659,894
"CLUG_05023T0",342,246,174,141,672,520,84,239,368,337,204,168,409,296,444,699,442,456,58,80,370,258,125,160
"CLUG_05024T0",931,589,389,396,1679,1458,682,891,788,1191,372,562,1973,2588,899,845,1810,1936,1283,1530,1883,1822,788,970
"CLUG_05025T0",1628,1275,342,420,2337,2232,545,562,1473,1872,538,696,2151,1820,600,884,1912,1769,1517,2014,1913,1880,1094,1485
"CLUG_05026T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05027T0",1162,814,1562,1924,1571,1559,2581,1843,860,1021,1177,1591,1406,1621,2208,2340,1233,1595,1430,1369,1267,1252,1402,1671
"CLUG_05028T0",3045.83130421147,2690.74838825902,4313.51478883957,4764.74097811321,3028.68576254787,3129.69761814385,4666.94403600759,2492.93806595579,1934,2281.80658664995,3113.43791017923,3061.17338740398,3462.4351064168,3534.4752627893,3450,4000.43364493286,2662.64529005026,3568.45628747609,4324.52763784236,2955.25221060566,3982.71268720071,3882.08380826874,2051,1282.64625582146
"CLUG_05029T0",32.1686957885336,13.2516117409771,22.485211160427,34.2590218867894,5.31423745212865,10.3023818561489,12.0559639924065,9.06193404420918,0,5.19341335004899,11.5620898207724,2.82661259602445,2.56489358319749,11.5247372106985,0,18.5663550671376,5.35470994973944,32.5437125239085,48.4723621576401,5.74778939434325,5.28731279929049,10.9161917312603,0,3.35374417854391
"CLUG_05030T0",4980,3031,10831,13684,5918,5787,16660,15182,4306,5379,14123,21757,7391,8323,15345,14646,5848,6443,15941,18421,7800,8462,41496,53672
"CLUG_05031T0",532,389,284,329,1149,1193,557,657,577,826,334,346,802,580,857,779,902,732,185,286,906,725,187,184
"CLUG_05032T0",8110,6398,1007,901,11270,12656,886,1715,8609,9054,815,848,5811,4931,2591,3434,7140,6684,377,487,7408,7158,619,677
"CLUG_05033T0",1090,917,86,126,2074,1763,128,200,808,1271,76,116,1586,1466,145,183,2474,2456,166,309,1690,1656,47,60
"CLUG_05034T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05035T0",442,321,40,54,920,998,22,49,447,649,37,32,702,689,64,154,820,806,36,59,867,807,57,29
"CLUG_05036T0",1155,1170,251,188,2086,2132,221,392,1445,1682,222,263,1504,1421,564,674,1630,1478,306,387,1666,1534,250,428
"CLUG_05037T0",1615,1005,389,525,2122,2234,560,727,1121,1700,506,750,1845,1960,324,423,1778,1997,665,852,1894,2090,1745,1863
"CLUG_05038T0",4635,5299,1181,1236,9801,9815,1081,1588,5749,7512,1081,1496,6719,6867,1367,1761,7069,6412,1880,1997,7012,7052,1282,1137
"CLUG_05039T0",2251,2069,950,1304,2860,3220,1393,1378,2072,2488,1121,1565,2786,2499,610,768,2870,2531,1710,2061,2787,2945,2331,2705
"CLUG_05040T0",9115,11228,741,934,10199,10187,633,1150,8758,10705,864,913,8740,7661,975,1178,9867,9772,1838,2089,11514,10180,530,538
"CLUG_05041T0",79.2857073385391,8.66265368923311,51.5421326146157,35.5693655695178,136.368025887046,111.835206531043,5.86189573269169,53.0462277555356,92.5316820518367,40.9368955783449,24.0857917515706,30.0314728097795,86.9613239994931,127.192716296329,11.6519786303381,48.3315233077865,46.7744221705242,135.786603674698,15.7663795282326,30.6117207351379,46.3617978463556,45.1386562703822,10.0801754725245,42.636894003002
"CLUG_05042T0",2917.67468969831,2007.03115705594,563.859004888322,498.058342925663,7030.25735578923,7036.69434866974,405.138104267308,649.607515724152,3930.46831794816,5735.06308330895,605.373697684181,673.922303346695,3395.03867600051,3329.92492295885,552.921503677621,878.084021107332,4621.22557782948,4125.81868078351,617.085356646637,549.388279264862,4443.63820215364,3972.26568962497,341.07338017402,269.06034237442
"CLUG_05043T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54639659380061e-06,0,0,0,0,0,0
"CLUG_05044T0",199.03960296315,9.30618925483081,21.5988624970624,82.3722915048195,121.374618323728,60.470444799213,0,19.3462565203124,0,2.11127028196618e-05,18.6762161020656,29.0462238435254,0,292.882360744825,30.4265176920409,12.5844555848812,0,404.394712995398,41.14826382513,0,0,19.5956541046504,5.84644435345569,9.30276362257804
"CLUG_05045T0",0,0,0,0,0,0,0,0,0,0,0.864294462183132,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_05046T0",2162,1211,353,439,2657,3087,273,454,2184,2463,283,451,1857,2107,395,525,1955,2033,608,537,2268,2398,265,191
"CLUG_05047T0",4897,2978,284,311,8999,8345,119,242,6125,7391,328,298,3877,3822,445,535,4284,3676,162,251,4701,5378,158,156
"CLUG_05048T0",77630.7407824018,76138.0418487419,1612.31995833712,3164.14093010857,111952.082253766,82228.2197799938,3181.25631740382,3905.98488985872,47519.2474103488,111043.960430399,2687.86256809599,3707.19198473766,34154.6580839727,27098.7351979981,473.721461868042,846.019380446193,51234.9972387064,32959.5489047736,18902.12029358,20904.5028000235,24675.4556993156,18546.5210591556,8371.58635986815,8480.34423316966
"CLUG_05049T0",8043.25921759823,10891.9581512581,207.680041662877,397.859069891433,15619.9177462341,12151.7802200062,219.743682596176,566.015110141278,7477.75258965124,15631.0395696006,491.137431904015,658.808015262345,5695.34191602729,4443.26480200187,117.278538131958,123.980619553807,7360.00276129359,4565.45109522636,2475.87970641997,2851.49719997653,3825.5443006844,3334.4789408444,1362.41364013185,1537.65576683034
"CLUG_05050T0",8976,8682,5664,6283,9179,5862,1748,1011,5504,7606,4312,3926,2911,3413,2086,2966,4515,5293,7296,5922,7770,6941,3155,2588
"CLUG_05051T0",1007,850,408,327,1435,1566,473,470,872,1045,333,350,1100,1177,658,899,1301,1429,396,295,1226,1452,319,421
"CLUG_05052T0",9038,3346,448,778,23326,17641,636,649,9245,14396,1051,677,21329,18195,411,718,15463,14424,1800,1357,13510,15831,348,288
"CLUG_05053T0",7225,9865,32316,38455,10221,7705,40608,28603,7386,9592,33334,35387,9298,9043,28650,28683,8593,9163,20966,20941,12313,12244,31259,31434
"CLUG_05054T0",3260,2355,1983,2369,4432,5161,3109,4080,3040,4723,3682,5937,5356,6831,2971,3479,5181,4963,4253,5295,6047,6900,16498,21689
"CLUG_05055T0",1134,592,681,891,1747,2113,1564,1954,1174,1341,875,880,700,937,458,549,886,840,2145,2297,1478,1346,934,961
"CLUG_05056T0",739,695,217,257,2062,2106,217,392,863,1364,212,285,1799,1517,490,606,1619,1390,348,424,1579,1564,433,458
"CLUG_05057T0",13003.9902051277,7947.9997616653,9035.05416441435,12059.2463073553,17742,19875,21204.9994808993,28688.0013230225,11782,17238,13620.6176611935,29311.6383886563,21895,20336.8929926447,33587.9996081892,23842.3338693898,18746,17168.4220292727,13924.7985414034,20319.9999993422,18545.9999998184,20531.2835779462,45104.5829964415,57268.990131599
"CLUG_05058T0",0.00979487225268653,0.000238334701878812,1583.94583558565,1973.7536926447,0,0,0.000519100729585338,212.998676977466,0,0,1210.38233880649,946.361611343712,0,1982.10700735526,0.000391810787889656,3374.6661306102,0,484.577970727274,1599.20145859665,6.57777541159005e-07,1.81627717357499e-07,2.71642205383974,72.4170035584826,0.00986840100101194
"CLUG_05059T0",2276,1683,300,301,3878,4248,408,426,1989,2777,350,309,2727,2582,829,909,2998,2719,701,691,2897,2624,700,725
"CLUG_05060T0",1856,658,276,241,4951,4106,470,324,1651,2952,281,233,4474,4415,535,662,4614,3656,363,455,3975,3539,345,320
"CLUG_05061T0",846,677,418,493,1031,1084,861,597,796,883,433,543,1022,691,899,799,866,771,431,534,909,923,546,568
"CLUG_05062T0",297,322,468,508,352,417,701,709,304,297,386,458,328,244,921,1040,279,310,343,280,329,255,669,537
"CLUG_05063T0",188,138,153,131,412,426,241,409,234,281,160,213,278,300,352,412,289,332,115,83,293,329,373,398
"CLUG_05064T0",39.1673387806176,24.4209748738079,44.1745799260284,57.386893325793,74.9766707011505,76.5771962053429,58.1251378953253,116.363580572554,40.5729251881438,53.682060266589,40.9867324130998,67.1324759527383,44.7464871113186,71.3972309836303,117.028622048298,123.461780214265,59.5070650957424,74.5776196390171,37.0394937308194,25.404212901309,89.4474515830399,55.9071941069877,158.679601185272,118.375693205957
"CLUG_05065T0",723.832661219382,559.579025126192,331.825420073972,357.613106674207,1503.02332929885,1565.42280379466,476.874862104675,778.636419427446,949.427074811856,1140.31793973341,366.0132675869,454.867524047262,1264.25351288868,916.60276901637,883.971377951702,1213.53821978574,1288.49293490426,894.422380360983,209.960506269181,280.595787098691,1186.55254841696,1032.09280589301,830.320398814728,888.624306794043
"CLUG_05066T0",5429,3101,2936,4003,4794,6779,5745,4011,4081,3912,2840,2887,5357,4960,3031,3168,3786,3945,4914,4273,5936,5616,3942,3318
"CLUG_05067T0",316,205,126,178,688,728,292,282,406,526,208,260,603,480,104,97,632,553,153,178,651,634,222,135
"CLUG_05068T0",2023,2477,513,476,1929,1794,1184,1053,2384,2931,793,1067,2625,1578,763,1063,1833,1396,1020,878,2084,1789,1240,571
"CLUG_05069T0",995,2144,385,474,763,602,1578,1096,1444,1605,660,858,299,335,588,574,555,391,3298,3575,424,502,1778,835
"CLUG_05070T0",50720,60837,6696,7888,29243,49571,12891,12565,93878,77975,10149,10924,40496,33058,3493,4776,50986,38545,36542,35684,41660,46009,14497,6924
"CLUG_05071T0",6242,10540,859,1016,5328,9427,736,2081,18070,14934,1710,1705,6603,5816,556,818,8967,5958,4483,5364,7430,9210,2075,1063
"CLUG_05072T0",48,31,57,88,29,44,49,110,55,45,91,149,52,39,140,149,26,40,105,70,29,43,76,89
"CLUG_05073T0",6912,4935,10436,13077,7490,6859,12164,8566,6822,9904,14238,16806,5530,5476,7504,8802,4806,5895,15505,14964,5430,4644,16405,14980
"CLUG_05074T0",623,400,87,85,762,782,115,133,622,937,164,165,599,625,92,194,543,682,242,246,582,484,213,130
"CLUG_05075T0",1414,1105,582,680,1911,2052,934,651,1983,2745,1181,1584,1389,1265,843,754,1574,1411,1051,1178,1594,1317,983,778
"CLUG_05076T0",1393,1194,519,660,2188,2332,631,647,2131,3192,1260,1945,1434,1442,773,876,1593,1651,1199,1142,1850,1777,1110,1098
"CLUG_05077T0",1079,1020,246,206,1121,1023,218,217,1703,2247,666,689,1007,895,191,192,1039,1135,769,774,1887,1822,832,1082
"CLUG_05078T0",458.336648524216,196.881961432722,39.882935516498,137.581345621561,337.303761080778,466.100379603565,120.806457477189,136.207395463344,422.570429229918,604.093507914206,80.1809192144146,147.951772660081,450.944269751058,324.760801073583,42.0322185923092,70.0659016777533,394.853910424863,475.383136864371,158.142954390713,227.66620914171,518.270673286776,558.376366425579,268.059746958891,405.214917838087
"CLUG_05079T0",1993.66335147578,1555.11803856728,395.117064483502,491.418654378439,3074.69623891922,3094.89962039643,571.193542522811,538.792604536656,3058.42957077008,4369.90649208579,1102.81908078559,1306.04822733992,3370.05573024894,3206.23919892642,300.967781407691,338.934098322247,2689.14608957514,2581.61686313563,1495.85704560929,1382.33379085829,5079.72932671322,4961.62363357442,2354.94025304111,2690.78508216191
"CLUG_05080T0",3013,2650,879,964,6127,6046,978,1055,6614,9126,1919,1914,4685,3990,677,867,4359,3979,442,507,8561,9464,606,665
"CLUG_05081T0",293,122,73,78,763,533,59,101,341,720,82,139,371,354,180,202,418,352,78,61,610,594,160,98
"CLUG_05082T0",1476.72930512439,998.297153937027,159.613665624013,232.272986675833,2374.83177116093,2190.04387375837,173.280430748187,218.641776623969,2157.55440383658,3144.36052876447,291.301685010052,392.56757683664,1489.46907758641,1504.92299464717,116.667225476036,235.431195130929,1557.30277673315,1746.25495373556,131.67605557212,145.242184689998,3339.81308232941,3413.22921061862,278.307896600907,214.392127770495
